chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match,diff,diff_macro
OmniExpressExome-8v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.728826010544815,0.494080505130229,0.509865824782952,0.861483820047356,0.884767166535122,0.367403314917127,0.37490134175217
OmniExpressExome-8v1-1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.728826010544815,0.494080505130229,0.509865824782952,0.861483820047356,0.884767166535122,0.367403314917127,0.37490134175217
HumanOmniExpressExome-8-v1-1-C-b37,kHAP_Experiments,kHAP500,TRUE,0.728942003514939,0.494080505130229,0.509865824782952,0.862273086029992,0.886345698500395,0.368192580899763,0.376479873717443
InfiniumOmniExpressExome-8v1-3_A-b37,kHAP_Experiments,kHAP500,TRUE,0.724880492091388,0.402920284135754,0.509865824782952,0.861089187056038,0.88121546961326,0.458168902920284,0.371349644830308
InfiniumOmniExpressExome-8v1-4_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.720328596802842,0.390686661404893,0.406471981057616,0.876479873717443,0.896211523283347,0.485793212312549,0.48973954222573
HumanOmni25Exome-8v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.850889400921659,0.589187056037885,0.623520126282557,0.940805051302289,0.965272296764009,0.351617995264404,0.341752170481452
HumanOmni2-5Exome-8-v1-1-A-b37,kHAP_Experiments,kHAP500,TRUE,0.843231481481482,0.589187056037885,0.623520126282557,0.945935280189424,0.970007892659826,0.356748224151539,0.346487766377269
InfiniumOmni2.5Exome-8v1-2_A-b37,kHAP_Experiments,kHAP500,TRUE,0.831761006289308,0.471586424625099,0.564719810576164,0.920678768745067,0.949881610102605,0.449092344119968,0.38516179952644
InfiniumOmni2-5Exome-8v1-3_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.847468412942989,0.524467245461721,0.587213891081294,0.943567482241515,0.968034727703236,0.419100236779795,0.380820836621942
HumanOmniZhongHua-8v1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.44452766798419,0.0015785319652723,0.0201262825572218,0.324782951854775,0.332280978689818,0.323204419889503,0.312154696132597
humanomnizhonghua-8v1-1_a-b37,kHAP_Experiments,kHAP500,TRUE,0.384607142857143,0.0015785319652723,0.0201262825572218,0.275848460931334,0.282557221783741,0.274269928966062,0.262430939226519
HumanOmniZhongHua-8v1-2_A-b37,kHAP_Experiments,kHAP500,TRUE,0.358807228915663,0.0015785319652723,0.0201262825572218,0.25611681136543,0.260063141278611,0.254538279400158,0.239936858721389
InfiniumOmniZhongHua-8v1-3_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.340432,0.0015785319652723,0.0201262825572218,0.248224151539069,0.251775848460931,0.246645619573796,0.23164956590371
InfiniumOmniZhongHua-8v1-3_A2-b37,kHAP_Experiments,kHAP500,TRUE,0.340432,0.0015785319652723,0.0201262825572218,0.248224151539069,0.251775848460931,0.246645619573796,0.23164956590371
Human1Mv1_C-b37,kHAP_Experiments,kHAP500,TRUE,0.739525751072961,0.523283346487766,0.705209155485399,0.967640094711918,0.992501973164957,0.444356748224151,0.287292817679558
Human1M-Duov3_B-b37,kHAP_Experiments,kHAP500,TRUE,0.713382096069869,0.388318863456985,0.55130228887135,0.931728492501973,0.956590370955012,0.543409629044988,0.405288082083662
Human1M-Duov3_C-b37,kHAP_Experiments,kHAP500,TRUE,0.713382096069869,0.388318863456985,0.55130228887135,0.931728492501973,0.956590370955012,0.543409629044988,0.405288082083662
human1m-duov3_h-b37,kHAP_Experiments,kHAP500,TRUE,0.713382096069869,0.388318863456985,0.55130228887135,0.931728492501973,0.956590370955012,0.543409629044988,0.405288082083662
HumanOmni1-Quad_v1-0_B-b37,kHAP_Experiments,kHAP500,TRUE,0.381963048498845,0.128650355169692,0.177584846093133,0.454222573007103,0.574191002367798,0.325572217837411,0.396606156274665
HumanOmni1-Quad_v1-0_C-b37,kHAP_Experiments,kHAP500,TRUE,0.381963048498845,0.128650355169692,0.177584846093133,0.454222573007103,0.574191002367798,0.325572217837411,0.396606156274665
HumanOmni1-Quad_v1-0_H-b37,kHAP_Experiments,kHAP500,TRUE,0.381889145496536,0.128650355169692,0.177584846093133,0.453433307024467,0.574585635359116,0.324782951854775,0.397000789265983
humanomni1-quad_v1-0-multi_h-b37,kHAP_Experiments,kHAP500,TRUE,0.381806004618938,0.128650355169692,0.177584846093133,0.453433307024467,0.57379636937648,0.324782951854775,0.396211523283346
HumanOmni1S-8v1_H-b37,kHAP_Experiments,kHAP500,TRUE,0.659055928411633,0.36266771902131,0.417127071823204,0.889502762430939,0.917127071823204,0.526835043409629,0.5
Human1-2M-DuoCustom_v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.71434347826087,0.388318863456985,0.55130228887135,0.934096290449882,0.958563535911602,0.545777426992897,0.407261247040253
HumanOmni2.5-4v1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.659055928411633,0.36266771902131,0.417127071823204,0.889502762430939,0.917127071823204,0.526835043409629,0.5
HumanOmni2.5-4v1_D-b37,kHAP_Experiments,kHAP500,TRUE,0.659255033557047,0.36266771902131,0.417127071823204,0.891081294396212,0.918310970797159,0.528413575374901,0.501183898973954
HumanOmni2.5-4v1_H-b37,kHAP_Experiments,kHAP500,TRUE,0.659255033557047,0.36266771902131,0.417127071823204,0.891081294396212,0.918310970797159,0.528413575374901,0.501183898973954
HumanOmni2.5-8v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.787156308851224,0.355169692186267,0.38121546961326,0.929755327545383,0.960142067876875,0.574585635359116,0.578926598263615
HumanOmni2-5-8-v1-0-D-b37,kHAP_Experiments,kHAP500,TRUE,0.787156308851224,0.355169692186267,0.38121546961326,0.929755327545383,0.960142067876875,0.574585635359116,0.578926598263615
HumanOmni25-8v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.773,0.355169692186267,0.38121546961326,0.927782162588792,0.952644041041831,0.572612470402526,0.571428571428571
HumanOmni2-5-8-v1-2-A-b37,kHAP_Experiments,kHAP500,TRUE,0.677314960629921,0.326361483820047,0.364246250986582,0.865824782951855,0.916732438831886,0.539463299131807,0.552486187845304
humanomni25m-8v1-1_b-b37,kHAP_Experiments,kHAP500,TRUE,0.773,0.355169692186267,0.38121546961326,0.927782162588792,0.952644041041831,0.572612470402526,0.571428571428571
HumanOmni2.5-8v1_C-b37,kHAP_Experiments,kHAP500,TRUE,0.786900188323917,0.355169692186267,0.38121546961326,0.929360694554065,0.960536700868193,0.574191002367798,0.579321231254933
HumanOmni2-5-8-v1-1-C-b37,kHAP_Experiments,kHAP500,TRUE,0.772822857142857,0.355169692186267,0.38121546961326,0.929755327545383,0.954222573007103,0.574585635359116,0.573007103393844
HumanOmni2.5S-8v1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.449605504587156,0.047750591949487,0.112470402525651,0.579715864246251,0.653512233622731,0.531965272296764,0.54104183109708
HumanOmni25-8v1-2_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.677324803149606,0.326361483820047,0.364246250986582,0.863062352012628,0.910812943962115,0.536700868192581,0.546566692975533
InfiniumOmni2-5-8v1-3_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.732658349328215,0.363062352012628,0.436069455406472,0.920678768745067,0.951065509076559,0.557616416732439,0.514996053670087
HumanOmni5-4v1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.80557063197026,0.388713496448303,0.570244672454617,0.940805051302289,0.964877663772691,0.552091554853986,0.394632991318074
humanomni5-4v1_c-b37,kHAP_Experiments,kHAP500,TRUE,0.80557063197026,0.388713496448303,0.570244672454617,0.940805051302289,0.964877663772691,0.552091554853986,0.394632991318074
HumanOmni5-4-v1-0-D-b37,kHAP_Experiments,kHAP500,TRUE,0.80557063197026,0.388713496448303,0.570244672454617,0.940805051302289,0.964877663772691,0.552091554853986,0.394632991318074
HumanOmni5-4v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.741731800766284,0.335043409629045,0.475927387529597,0.892265193370166,0.955801104972376,0.557221783741121,0.479873717442778
InfiniumOmni5-4v1-2_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.783771266540643,0.380820836621942,0.515390686661405,0.927782162588792,0.956195737963694,0.546961325966851,0.440805051302289
HumanOmni5Exome-4v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.867658170914543,0.623125493291239,0.701262825572218,0.946329913180742,0.967640094711918,0.323204419889503,0.2663772691397
HumanOmni5Exome-4v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.869282051282051,0.635753749013418,0.695343330702447,0.943172849250197,0.963693764798737,0.30741910023678,0.26835043409629
HumanOmni5Exome-4v1-2_A-b37,kHAP_Experiments,kHAP500,TRUE,0.832938080495356,0.558011049723757,0.601026045777427,0.885556432517759,0.956195737963694,0.327545382794002,0.355169692186267
InfiniumOmni5Exome-4v1-3_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.857397239263804,0.554853985793212,0.658642462509866,0.964483030781373,0.986977111286504,0.409629044988161,0.328334648776638
HumanCytoSNP-12v1-0_D-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,kHAP_Experiments,kHAP500,TRUE,0.764806640625,0.207182320441989,0.304262036306235,0.856353591160221,0.925808997632202,0.649171270718232,0.621546961325967
HumanCore-12-v1-0-B-b37,kHAP_Experiments,kHAP500,TRUE,0.764806640625,0.207182320441989,0.304262036306235,0.856353591160221,0.925808997632202,0.649171270718232,0.621546961325967
humancore-24-v1-0-manifest-file-a-b37,kHAP_Experiments,kHAP500,TRUE,0.765388671875,0.207182320441989,0.304262036306235,0.856353591160221,0.925414364640884,0.649171270718232,0.621152328334649
InfiniumCore-24v1-1_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.734917808219178,0.207182320441989,0.304262036306235,0.846093133385951,0.919889502762431,0.638910812943962,0.615627466456196
Immuno_BeadChip_11419691_B-b37,kHAP_Experiments,kHAP500,FALSE,NA,0.000394632991318074,0.000394632991318074,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,kHAP_Experiments,kHAP500,FALSE,NA,0.000394632991318074,0.000394632991318074,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.900028571428571,0.683109707971586,0.805445935280189,0.975927387529598,0.987371744277822,0.292817679558011,0.181925808997632
HumanExome-12v1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.743357766143106,0.494080505130229,0.509865824782952,0.858721389108129,0.918310970797159,0.364640883977901,0.408445146014207
HumanExome-12v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.729589473684211,0.494080505130229,0.509865824782952,0.861089187056038,0.88516179952644,0.367008681925809,0.375295974743489
HumanExome-12v1-2_A-b37,kHAP_Experiments,kHAP500,TRUE,0.719635087719298,0.481846882399369,0.497632202052092,0.847671665351223,0.868981846882399,0.365824782951855,0.371349644830308
InfiniumExome-24v1-1_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.711925531914894,0.390686661404893,0.406471981057616,0.875690607734807,0.89542225730071,0.485003946329913,0.488950276243094
HumanCoreExome-12v1-0_B-b37,kHAP_Experiments,kHAP500,TRUE,0.859018404907975,0.642067876874507,0.701657458563536,0.960536700868193,0.980662983425414,0.318468823993686,0.279005524861878
humancoreexome-12v1-0_c-b37,kHAP_Experiments,kHAP500,TRUE,0.859358895705521,0.642067876874507,0.701657458563536,0.960536700868193,0.981057616416732,0.318468823993686,0.279400157853196
HumanCoreExome-12-v1-0-D-b37,kHAP_Experiments,kHAP500,TRUE,0.859116564417178,0.642067876874507,0.701657458563536,0.961325966850829,0.981846882399369,0.319258089976322,0.280189423835833
humancoreexome-12v1-1_a-b37,kHAP_Experiments,kHAP500,TRUE,0.854163608562691,0.630228887134964,0.689818468823994,0.940015785319653,0.961720599842147,0.309786898184688,0.271902131018153
HumanCoreExome-12v1-1_B-b37,kHAP_Experiments,kHAP500,TRUE,0.854720183486239,0.630228887134964,0.689818468823994,0.939226519337017,0.960931333859511,0.308997632202052,0.271112865035517
HumanCoreExome-12-v1-1-C-b37,kHAP_Experiments,kHAP500,TRUE,0.854720183486239,0.630228887134964,0.689818468823994,0.939226519337017,0.960931333859511,0.308997632202052,0.271112865035517
HumanCoreExome-24v1-0_A-b37,kHAP_Experiments,kHAP500,TRUE,0.845514106583072,0.560378847671665,0.665745856353591,0.890686661404893,0.94869771112865,0.330307813733228,0.282951854775059
InfiniumCoreExome-24v1-1_A-b37,kHAP_Experiments,kHAP500,TRUE,0.847786604361371,0.560378847671665,0.665745856353591,0.908050513022889,0.950276243093923,0.347671665351223,0.284530386740331
InfiniumCoreExome-24v1-2_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.856220520673813,0.539068666140489,0.598658247829519,0.941199684293607,0.961720599842147,0.402131018153118,0.363062352012628
Cardio-Metabo_Chip_11395247_A-b37,kHAP_Experiments,kHAP500,TRUE,0.642566079295154,0.616022099447514,0.814127861089187,0.909234411996843,0.934885556432518,0.293212312549329,0.120757695343331
cardio-metabo_chip_11395247_c-b37,kHAP_Experiments,kHAP500,TRUE,0.642566079295154,0.616022099447514,0.814127861089187,0.909234411996843,0.934885556432518,0.293212312549329,0.120757695343331
CVDSNP55v1_A-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,kHAP_Experiments,kHAP500,TRUE,0.823823151125402,0.551696921862668,0.611286503551697,0.884767166535122,0.947119179163378,0.333070244672455,0.335832675611681
PsychArray-B-b37,kHAP_Experiments,kHAP500,TRUE,0.823823151125402,0.551696921862668,0.611286503551697,0.884767166535122,0.947119179163378,0.333070244672455,0.335832675611681
InfiniumPsychArray-24v1-1_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.825901116427432,0.461325966850829,0.520126282557222,0.87292817679558,0.934096290449882,0.411602209944751,0.41397000789266
InfiniumPsychArray-24v1-2_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.848975346687211,0.539068666140489,0.598658247829519,0.935280189423836,0.957774269928966,0.396211523283347,0.359116022099447
InfiniumPsychArray-24v1-2_A2-b37,kHAP_Experiments,kHAP500,TRUE,0.848975346687211,0.539068666140489,0.598658247829519,0.935280189423836,0.957774269928966,0.396211523283347,0.359116022099447
PsychChip_15048346_B-b37,kHAP_Experiments,kHAP500,TRUE,0.854296636085627,0.630228887134964,0.689818468823994,0.938831886345698,0.960931333859511,0.308602999210734,0.271112865035517
PsychChip_v1-1_15073391_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.864570561456753,0.642067876874507,0.701657458563536,0.960536700868193,0.980662983425414,0.318468823993686,0.279005524861878
GSAMD-24v1-0_20011747_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.634724489795918,0.355169692186267,0.38121546961326,0.860299921073402,0.885556432517759,0.505130228887135,0.504340962904499
GSAMD-24v2-0_20024620_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.958228169014084,0.867403314917127,0.961325966850829,0.991318074191002,0.993291239147593,0.123914759273875,0.031965272296764
GSA-24v1-0_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.633977505112474,0.355169692186267,0.38121546961326,0.860299921073402,0.885556432517759,0.505130228887135,0.504340962904499
GSA-24v1-0_A2-b37,kHAP_Experiments,kHAP500,TRUE,0.633977505112474,0.355169692186267,0.38121546961326,0.860299921073402,0.885556432517759,0.505130228887135,0.504340962904499
GSA-24v1-0_A6-b37,kHAP_Experiments,kHAP500,TRUE,0.634040899795501,0.355169692186267,0.38121546961326,0.858721389108129,0.88318863456985,0.503551696921863,0.50197316495659
GSA-24v2-0_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.932263265306122,0.794001578531965,0.897790055248619,0.976716653512234,0.988161010260458,0.182715074980268,0.090370955011839
GSCA-24v1-0_20010441_A1-b37,kHAP_Experiments,kHAP500,TRUE,0.634961224489796,0.355169692186267,0.38121546961326,0.859510655090766,0.885951065509077,0.504340962904499,0.504735595895817
OncoArray-500K_B-b37,kHAP_Experiments,kHAP500,TRUE,0.6549,0.576164167324388,0.711523283346488,0.933701657458563,0.965666929755328,0.357537490134175,0.25414364640884
OncoArray-500K-C-b37,kHAP_Experiments,kHAP500,TRUE,0.654834,0.576164167324388,0.711523283346488,0.933307024467245,0.965272296764009,0.357142857142857,0.253749013417522
Consortium-OncoArray_15047405_A-b37,kHAP_Experiments,kHAP500,TRUE,0.662316831683168,0.576164167324388,0.711523283346488,0.934885556432518,0.965272296764009,0.358721389108129,0.253749013417522
NeuroX_15036164_A-b37,kHAP_Experiments,kHAP500,TRUE,0.729417543859649,0.494080505130229,0.509865824782952,0.862273086029992,0.886345698500395,0.368192580899763,0.376479873717443
Mapping250K_Nsp.na32.annot-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,kHAP_Experiments,kHAP500,FALSE,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,kHAP_Experiments,kHAP500,TRUE,0.764937969924812,0.619573796369376,0.625887924230466,0.962115232833465,0.966456195737964,0.342541436464088,0.340568271507498
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.841286,0.980662983425414,0.993685872138911,0.986977111286504,0.999210734017364,0.0063141278610892,0.00552486187845302
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,kHAP_Experiments,kHAP1000,TRUE,0.725470338983051,0.527624309392265,0.709550118389897,0.965272296764009,0.997632202052092,0.437647987371744,0.288082083662194
HumanHap550-2v3_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.700927038626609,0.523283346487766,0.705209155485399,0.961720599842147,0.993291239147593,0.43843725335438,0.288082083662194
HumanHap550v3_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.701049356223176,0.523283346487766,0.705209155485399,0.963299131807419,0.993291239147593,0.440015785319653,0.288082083662194
Human610-Quadv1_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.669696506550218,0.388318863456985,0.55130228887135,0.92817679558011,0.954222573007103,0.539857932123125,0.402920284135754
human610-quadv1_h-b37,kHAP_Experiments,kHAP1000,TRUE,0.670039301310044,0.388318863456985,0.55130228887135,0.927782162588792,0.954617205998421,0.539463299131807,0.403314917127072
HumanHap650Yv3_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.700592274678112,0.523283346487766,0.705209155485399,0.964088397790055,0.993291239147593,0.440805051302289,0.288082083662194
Human660W-Quad_v1_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.670823913043478,0.388318863456985,0.55130228887135,0.928571428571429,0.954222573007103,0.540252565114444,0.402920284135754
Human660W-Quad_v1_C-b37,kHAP_Experiments,kHAP1000,TRUE,0.670632608695652,0.388318863456985,0.55130228887135,0.92817679558011,0.953827940015785,0.539857932123125,0.402525651144436
human660w-quad_v1_h-b37,kHAP_Experiments,kHAP1000,TRUE,0.670632608695652,0.388318863456985,0.55130228887135,0.92817679558011,0.953827940015785,0.539857932123125,0.402525651144436
Human670-QuadCustom_v1_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.670669565217391,0.388318863456985,0.55130228887135,0.927387529597474,0.953827940015785,0.539068666140489,0.402525651144436
HumanOmniExpress-12v1_A-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,kHAP_Experiments,kHAP1000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.711197916666667,0.481846882399369,0.497632202052092,0.851617995264404,0.918705603788477,0.369771112865036,0.421073401736385
humanomniexpressexome-8v1-0_a-b37,kHAP_Experiments,kHAP1000,TRUE,0.711147569444444,0.481846882399369,0.497632202052092,0.85240726124704,0.918705603788477,0.370560378847672,0.421073401736385
HumanOmniExpressExome-8-v1-0-B-b37,kHAP_Experiments,kHAP1000,TRUE,0.711203125,0.481846882399369,0.497632202052092,0.854380426203631,0.919100236779795,0.372533543804262,0.421468034727703
HumanOmniExpressExome-8v1-2_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.69090701754386,0.481846882399369,0.497632202052092,0.85043409629045,0.867403314917127,0.368587213891081,0.369771112865036
HumanOmniExpressExome-8-v1-2-B-b37,kHAP_Experiments,kHAP1000,TRUE,0.690843859649123,0.481846882399369,0.497632202052092,0.846487766377269,0.863456985003946,0.364640883977901,0.365824782951855
OmniExpressExome-8v1-1_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.697924428822496,0.494080505130229,0.509865824782952,0.840962904498816,0.860299921073402,0.346882399368587,0.35043409629045
OmniExpressExome-8v1-1_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.697818980667838,0.494080505130229,0.509865824782952,0.84214680347277,0.861878453038674,0.348066298342541,0.352012628255722
HumanOmniExpressExome-8-v1-1-C-b37,kHAP_Experiments,kHAP1000,TRUE,0.697818980667838,0.494080505130229,0.509865824782952,0.84214680347277,0.861878453038674,0.348066298342541,0.352012628255722
InfiniumOmniExpressExome-8v1-3_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.693673110720562,0.402920284135754,0.509865824782952,0.844909234411997,0.862273086029992,0.441988950276243,0.35240726124704
InfiniumOmniExpressExome-8v1-4_A1-b37,kHAP_Experiments,kHAP1000,TRUE,0.689461811722913,0.390686661404893,0.406471981057616,0.861878453038674,0.879636937647987,0.471191791633781,0.473164956590371
HumanOmni25Exome-8v1_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.823585253456221,0.589187056037885,0.623520126282557,0.931728492501973,0.958168902920284,0.342541436464088,0.334648776637727
HumanOmni2-5Exome-8-v1-1-A-b37,kHAP_Experiments,kHAP1000,TRUE,0.814325617283951,0.589187056037885,0.623520126282557,0.934885556432518,0.961325966850829,0.345698500394633,0.337805840568271
InfiniumOmni2.5Exome-8v1-2_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.802320754716981,0.471586424625099,0.564719810576164,0.917127071823204,0.947513812154696,0.445540647198106,0.382794001578532
InfiniumOmni2-5Exome-8v1-3_A1-b37,kHAP_Experiments,kHAP1000,TRUE,0.817864406779661,0.524467245461721,0.587213891081294,0.940015785319653,0.964088397790055,0.415548539857932,0.376874506708761
HumanOmniZhongHua-8v1_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.416569169960474,0.0015785319652723,0.0201262825572218,0.314917127071823,0.322415153906867,0.313338595106551,0.302288871349645
humanomnizhonghua-8v1-1_a-b37,kHAP_Experiments,kHAP1000,TRUE,0.360708333333333,0.0015785319652723,0.0201262825572218,0.259668508287293,0.266771902131018,0.258089976322021,0.246645619573796
HumanOmniZhongHua-8v1-2_A-b37,kHAP_Experiments,kHAP1000,TRUE,0.337475903614458,0.0015785319652723,0.0201262825572218,0.237174427782163,0.241515390686661,0.23559589581689,0.22138910812944
InfiniumOmniZhongHua-8v1-3_A1-b37,kHAP_Experiments,kHAP1000,TRUE,0.320488,0.0015785319652723,0.0201262825572218,0.232044198895028,0.236385161799526,0.230465666929755,0.216258879242305
InfiniumOmniZhongHua-8v1-3_A2-b37,kHAP_Experiments,kHAP1000,TRUE,0.320606,0.0015785319652723,0.0201262825572218,0.235990528808208,0.240331491712707,0.234411996842936,0.220205209155485
Human1Mv1_C-b37,kHAP_Experiments,kHAP1000,TRUE,0.700984978540773,0.523283346487766,0.705209155485399,0.962509865824783,0.993291239147593,0.439226519337017,0.288082083662194
Human1M-Duov3_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.669908296943231,0.388318863456985,0.55130228887135,0.927387529597474,0.953433307024467,0.539068666140489,0.402131018153118
Human1M-Duov3_C-b37,kHAP_Experiments,kHAP1000,TRUE,0.669908296943231,0.388318863456985,0.55130228887135,0.927387529597474,0.953433307024467,0.539068666140489,0.402131018153118
human1m-duov3_h-b37,kHAP_Experiments,kHAP1000,TRUE,0.669908296943231,0.388318863456985,0.55130228887135,0.927387529597474,0.953433307024467,0.539068666140489,0.402131018153118
HumanOmni1-Quad_v1-0_B-b37,kHAP_Experiments,kHAP1000,TRUE,0.373325635103926,0.128650355169692,0.177584846093133,0.453038674033149,0.575374901341752,0.324388318863457,0.397790055248619
HumanOmni1-Quad_v1-0_C-b37,kHAP_Experiments,kHAP1000,TRUE,0.37333025404157,0.128650355169692,0.177584846093133,0.451460142067877,0.574980268350434,0.322809786898185,0.397395422257301
HumanOmni1-Quad_v1-0_H-b37,kHAP_Experiments,kHAP1000,TRUE,0.37326558891455,0.128650355169692,0.177584846093133,0.451854775059195,0.575374901341752,0.323204419889503,0.397790055248619
humanomni1-quad_v1-0-multi_h-b37,kHAP_Experiments,kHAP1000,TRUE,0.37326558891455,0.128650355169692,0.177584846093133,0.451854775059195,0.575374901341752,0.323204419889503,0.397790055248619
HumanOmni1S-8v1_H-b37,kHAP_Experiments,kHAP1000,TRUE,0.61303355704698,0.36266771902131,0.417127071823204,0.882004735595896,0.913575374901342,0.519337016574586,0.496448303078137
