"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"585","HG01686","V","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"586","HG01694","J","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"587","HG01695","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"588","HG01697","T1","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"589","HG01699","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"590","HG01700","V","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"591","HG01702","T","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"592","HG01704","V","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"593","HG01705","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"594","HG01707","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"595","HG01708","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"596","HG01709","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"597","HG01710","HV","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"598","HG01746","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"599","HG01747","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"600","HG01756","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"601","HG01757","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"602","HG01761","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"603","HG01762","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"604","HG01765","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"605","HG01766","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"606","HG01767","V","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"607","HG01768","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"608","HG01770","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"609","HG01771","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"610","HG01773","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"611","HG01775","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"612","HG01776","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"613","HG01777","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"614","HG01779","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"615","HG01781","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"616","HG01783","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"617","HG01784","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"618","HG01785","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"619","HG01786","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"620","HG01789","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"621","HG01790","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"622","HG01791","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"623","HG01794","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"624","HG01795","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"625","HG01796","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"626","HG01797","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"627","HG01798","B4b'd'e","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"628","HG01799","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"629","HG01800","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"630","HG01801","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"631","HG01802","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"632","HG01804","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"633","HG01805","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"634","HG01806","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"635","HG01807","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"636","HG01808","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"637","HG01809","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"638","HG01810","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"639","HG01811","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"640","HG01812","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"641","HG01813","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"642","HG01815","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"643","HG01816","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"644","HG01817","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"645","HG01840","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"646","HG01841","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"647","HG01842","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"648","HG01843","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"649","HG01844","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"650","HG01845","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"651","HG01846","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"652","HG01847","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"653","HG01848","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"654","HG01849","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"655","HG01850","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"656","HG01851","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"657","HG01852","D","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"658","HG01853","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"659","HG01855","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"660","HG01857","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"661","HG01858","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"662","HG01859","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"663","HG01860","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"664","HG01861","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"665","HG01862","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"666","HG01863","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"667","HG01864","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"668","HG01865","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"669","HG01866","B4b'd'e","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"670","HG01867","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"671","HG01868","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"672","HG01869","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"673","HG01870","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"674","HG01871","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"675","HG01872","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"676","HG01873","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"677","HG01874","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"678","HG01878","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"679","HG01879","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"680","HG01880","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"681","HG01882","L0","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"682","HG01883","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"683","HG01885","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"684","HG01886","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"685","HG01889","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"686","HG01890","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"687","HG01892","A2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"688","HG01893","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"689","HG01894","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"690","HG01896","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"691","HG01912","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"692","HG01914","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"693","HG01915","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"694","HG01917","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"695","HG01918","A2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"696","HG01920","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"697","HG01921","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"698","HG01923","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"699","HG01924","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"700","HG01926","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"701","HG01927","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"702","HG01932","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"703","HG01933","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"704","HG01935","A2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"705","HG01936","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"706","HG01938","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"707","HG01939","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"708","HG01941","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"709","HG01942","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"710","HG01944","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"711","HG01945","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"712","HG01947","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"713","HG01948","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"714","HG01950","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"715","HG01951","A2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"716","HG01953","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"717","HG01954","A2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"718","HG01956","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"719","HG01958","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"720","HG01961","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"721","HG01965","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"722","HG01967","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"723","HG01968","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"724","HG01970","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"725","HG01971","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"726","HG01973","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"727","HG01974","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"728","HG01976","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"729","HG01977","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"730","HG01979","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"731","HG01980","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"732","HG01982","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"733","HG01983","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"734","HG01985","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"735","HG01986","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"736","HG01988","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"737","HG01989","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"738","HG01990","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"739","HG01991","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"740","HG01992","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"741","HG01997","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"742","HG02002","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"743","HG02003","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"744","HG02006","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"745","HG02008","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"746","HG02009","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"747","HG02010","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"748","HG02012","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"749","HG02013","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"750","HG02014","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"751","HG02016","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"752","HG02017","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"753","HG02019","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"754","HG02020","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"755","HG02023","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"756","HG02024","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"757","HG02025","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"758","HG02026","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"759","HG02028","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"760","HG02029","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"761","HG02031","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"762","HG02032","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"763","HG02035","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"764","HG02040","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"765","HG02046","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"766","HG02047","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"767","HG02048","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"768","HG02049","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"769","HG02050","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"770","HG02051","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"771","HG02052","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"772","HG02053","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"773","HG02054","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"774","HG02057","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"775","HG02058","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"776","HG02060","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"777","HG02061","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"778","HG02064","B4b'd'e","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"779","HG02067","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"780","HG02069","B4b'd'e","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"781","HG02070","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"782","HG02072","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"783","HG02073","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"784","HG02075","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"785","HG02076","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"786","HG02078","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"787","HG02079","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"788","HG02081","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"789","HG02082","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"790","HG02084","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"791","HG02085","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"792","HG02086","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"793","HG02087","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"794","HG02088","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"795","HG02089","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"796","HG02090","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"797","HG02095","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"798","HG02102","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"799","HG02104","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"800","HG02105","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"801","HG02107","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"802","HG02108","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"803","HG02111","L0","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"804","HG02113","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"805","HG02116","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"806","HG02121","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"807","HG02122","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"808","HG02127","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"809","HG02128","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"810","HG02130","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"811","HG02131","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"812","HG02133","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"813","HG02134","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"814","HG02136","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"815","HG02137","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"816","HG02138","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"817","HG02139","A","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"818","HG02140","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"819","HG02141","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"820","HG02142","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"821","HG02143","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"822","HG02144","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"823","HG02146","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"824","HG02147","D1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"825","HG02150","B2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"826","HG02151","C","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"827","HG02152","D","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"828","HG02153","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"829","HG02154","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"830","HG02155","D4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"831","HG02156","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"832","HG02164","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"833","HG02165","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"834","HG02166","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"835","HG02178","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"836","HG02179","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"837","HG02180","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"838","HG02181","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"839","HG02182","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"840","HG02184","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"841","HG02185","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"842","HG02186","B5","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"843","HG02187","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"844","HG02188","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"845","HG02190","D","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"846","HG02215","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"847","HG02219","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"848","HG02220","K1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"849","HG02221","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"850","HG02223","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"851","HG02224","H2a","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"852","HG02230","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"853","HG02231","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"854","HG02232","T","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"855","HG02233","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
