"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"617","HG01784","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"618","HG01785","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"619","HG01786","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"620","HG01789","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"621","HG01790","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"622","HG01791","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"623","HG01794","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"624","HG01795","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"625","HG01796","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"626","HG01797","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"627","HG01798","B4b'd'e","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,FALSE
"628","HG01799","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"629","HG01800","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"630","HG01801","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"631","HG01802","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"632","HG01804","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"633","HG01805","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"634","HG01806","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"635","HG01807","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"636","HG01808","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"637","HG01809","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"638","HG01810","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"639","HG01811","R","HumanOmniExpressExome-8-v1-0-B-b37","N","HV",FALSE,FALSE
"640","HG01812","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"641","HG01813","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"642","HG01815","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"643","HG01816","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"644","HG01817","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"645","HG01840","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"646","HG01841","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"647","HG01842","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"648","HG01843","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"649","HG01844","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"650","HG01845","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"651","HG01846","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"652","HG01847","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"653","HG01848","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"654","HG01849","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"655","HG01850","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"656","HG01851","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"657","HG01852","D","HumanOmniExpressExome-8-v1-0-B-b37","N","D",FALSE,TRUE
"658","HG01853","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"659","HG01855","N","HumanOmniExpressExome-8-v1-0-B-b37","N","R",TRUE,FALSE
"660","HG01857","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"661","HG01858","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"662","HG01859","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"663","HG01860","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"664","HG01861","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"665","HG01862","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"666","HG01863","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"667","HG01864","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"668","HG01865","R","HumanOmniExpressExome-8-v1-0-B-b37","N","HV",FALSE,FALSE
"669","HG01866","B4b'd'e","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,FALSE
"670","HG01867","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"671","HG01868","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"672","HG01869","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"673","HG01870","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"674","HG01871","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"675","HG01872","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"676","HG01873","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"677","HG01874","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"678","HG01878","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"679","HG01879","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"680","HG01880","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"681","HG01882","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"682","HG01883","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"683","HG01885","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"684","HG01886","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"685","HG01889","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"686","HG01890","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"687","HG01892","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"688","HG01893","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"689","HG01894","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"690","HG01896","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"691","HG01912","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"692","HG01914","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"693","HG01915","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"694","HG01917","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"695","HG01918","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"696","HG01920","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","N",TRUE,FALSE
"697","HG01921","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"698","HG01923","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"699","HG01924","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"700","HG01926","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"701","HG01927","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"702","HG01932","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"703","HG01933","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"704","HG01935","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"705","HG01936","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"706","HG01938","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"707","HG01939","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"708","HG01941","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"709","HG01942","C","HumanOmniExpressExome-8-v1-0-B-b37","J","C",FALSE,TRUE
"710","HG01944","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"711","HG01945","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"712","HG01947","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"713","HG01948","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"714","HG01950","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"715","HG01951","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"716","HG01953","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"717","HG01954","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"718","HG01956","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"719","HG01958","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"720","HG01961","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"721","HG01965","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"722","HG01967","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"723","HG01968","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"724","HG01970","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"725","HG01971","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"726","HG01973","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"727","HG01974","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"728","HG01976","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"729","HG01977","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"730","HG01979","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"731","HG01980","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"732","HG01982","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"733","HG01983","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"734","HG01985","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"735","HG01986","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"736","HG01988","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"737","HG01989","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"738","HG01990","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"739","HG01991","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"740","HG01992","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"741","HG01997","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"742","HG02002","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"743","HG02003","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"744","HG02006","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"745","HG02008","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"746","HG02009","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"747","HG02010","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"748","HG02012","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"749","HG02013","N","HumanOmniExpressExome-8-v1-0-B-b37","N","N",TRUE,TRUE
"750","HG02014","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"751","HG02016","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"752","HG02017","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"753","HG02019","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"754","HG02020","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"755","HG02023","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"756","HG02024","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"757","HG02025","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"758","HG02026","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"759","HG02028","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"760","HG02029","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"761","HG02031","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"762","HG02032","N","HumanOmniExpressExome-8-v1-0-B-b37","N","R",TRUE,FALSE
"763","HG02035","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"764","HG02040","N","HumanOmniExpressExome-8-v1-0-B-b37","N","R",TRUE,FALSE
"765","HG02046","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"766","HG02047","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"767","HG02048","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"768","HG02049","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"769","HG02050","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"770","HG02051","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"771","HG02052","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"772","HG02053","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"773","HG02054","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"774","HG02057","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"775","HG02058","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"776","HG02060","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"777","HG02061","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"778","HG02064","B4b'd'e","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"779","HG02067","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"780","HG02069","B4b'd'e","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,FALSE
"781","HG02070","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"782","HG02072","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"783","HG02073","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"784","HG02075","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"785","HG02076","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"786","HG02078","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"787","HG02079","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"788","HG02081","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"789","HG02082","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"790","HG02084","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"791","HG02085","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"792","HG02086","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"793","HG02087","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"794","HG02088","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"795","HG02089","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"796","HG02090","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"797","HG02095","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"798","HG02102","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"799","HG02104","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","N",TRUE,FALSE
"800","HG02105","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"801","HG02107","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"802","HG02108","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"803","HG02111","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"804","HG02113","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"805","HG02116","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"806","HG02121","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"807","HG02122","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"808","HG02127","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"809","HG02128","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"810","HG02130","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"811","HG02131","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"812","HG02133","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"813","HG02134","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"814","HG02136","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"815","HG02137","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"816","HG02138","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"817","HG02139","A","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,TRUE
"818","HG02140","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",FALSE,FALSE
"819","HG02141","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"820","HG02142","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"821","HG02143","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"822","HG02144","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"823","HG02146","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"824","HG02147","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"825","HG02150","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"826","HG02151","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"827","HG02152","D","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"828","HG02153","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"829","HG02154","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"830","HG02155","D4","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",TRUE,TRUE
"831","HG02156","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"832","HG02164","R","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"833","HG02165","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"834","HG02166","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"835","HG02178","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"836","HG02179","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"837","HG02180","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"838","HG02181","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"839","HG02182","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"840","HG02184","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"841","HG02185","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"842","HG02186","B5","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",FALSE,TRUE
"843","HG02187","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"844","HG02188","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"845","HG02190","D","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"846","HG02215","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"847","HG02219","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"848","HG02220","K1","HumanOmniExpressExome-8-v1-0-B-b37","K1","K1",TRUE,TRUE
"849","HG02221","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"850","HG02223","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"851","HG02224","H2a","HumanOmniExpressExome-8-v1-0-B-b37","H2","H2a",FALSE,TRUE
"852","HG02230","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"853","HG02231","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"854","HG02232","T","HumanOmniExpressExome-8-v1-0-B-b37","T","T1",TRUE,FALSE
"855","HG02233","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"856","HG02235","T","HumanOmniExpressExome-8-v1-0-B-b37","T","T",TRUE,TRUE
"857","HG02236","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"858","HG02238","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"859","HG02239","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"860","HG02250","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","B5",TRUE,FALSE
"861","HG02252","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"862","HG02253","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"863","HG02255","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"864","HG02256","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"865","HG02259","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"866","HG02260","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"867","HG02262","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"868","HG02265","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"869","HG02266","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"870","HG02271","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"871","HG02272","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"872","HG02274","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"873","HG02275","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"874","HG02277","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"875","HG02278","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"876","HG02281","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"877","HG02282","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"878","HG02283","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"879","HG02284","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"880","HG02285","D1","HumanOmniExpressExome-8-v1-0-B-b37","D4","D4",FALSE,FALSE
"881","HG02286","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"882","HG02291","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"883","HG02292","C","HumanOmniExpressExome-8-v1-0-B-b37","C","C",TRUE,TRUE
"884","HG02298","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","A2",FALSE,TRUE
"885","HG02299","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"886","HG02301","A2","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,FALSE
"887","HG02304","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"888","HG02307","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"889","HG02308","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"890","HG02309","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"891","HG02312","B2","HumanOmniExpressExome-8-v1-0-B-b37","B2","B2",TRUE,TRUE
"892","HG02314","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"893","HG02315","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"894","HG02317","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"895","HG02318","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"896","HG02322","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
