array,MCMC,imputed,mean.info,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
cardio-metabo_chip_11395247_c-b37,5,TRUE,0.642453744493392,327,100,27,454,345,0.616022099447514,0.911207576953433
CVDSNP55v1_A-b37,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,5,TRUE,0.8236961414791,306,121,195,622,565,0.552486187845304,0.888713496448303
PsychArray-B-b37,5,TRUE,0.823729903536978,306,121,195,622,566,0.552486187845304,0.888318863456985
InfiniumPsychArray-24v1-1_A1-b37,5,TRUE,0.826124401913876,308,119,200,627,574,0.461325966850829,0.876479873717443
InfiniumPsychArray-24v1-2_A1-b37,5,TRUE,0.848751926040062,293,134,222,649,607,0.539068666140489,0.936069455406472
InfiniumPsychArray-24v1-2_A2-b37,5,TRUE,0.848751926040062,293,134,222,649,607,0.539068666140489,0.936069455406472
PsychChip_15048346_B-b37,5,TRUE,0.854151376146789,287,140,227,654,608,0.63930544593528,0.950276243093923
PsychChip_v1-1_15073391_A1-b37,5,TRUE,0.864350531107739,277,150,232,659,619,0.642067876874507,0.960536700868193
GSAMD-24v1-0_20011747_A1-b37,5,TRUE,0.634475510204082,370,57,63,490,359,0.362273086029992,0.876085240726125
GSAMD-24v2-0_20024620_A1-b37,5,TRUE,0.958228169014084,140,287,638,1065,1045,0.867403314917127,0.991318074191002
GSA-24v1-0_A1-b37,5,TRUE,0.634032719836401,370,57,62,489,358,0.362273086029992,0.876479873717443
GSA-24v1-0_A2-b37,5,TRUE,0.634032719836401,370,57,62,489,358,0.362273086029992,0.876479873717443
GSA-24v1-0_A6-b37,5,TRUE,0.634032719836401,370,57,62,489,358,0.362273086029992,0.876479873717443
GSA-24v2-0_A1-b37,5,TRUE,0.932272448979592,208,219,553,980,949,0.803078137332281,0.986187845303867
GSCA-24v1-0_20010441_A1-b37,5,TRUE,0.634651020408163,370,57,63,490,359,0.362273086029992,0.875690607734807
OncoArray-500K_B-b37,5,TRUE,0.654694,376,51,73,500,384,0.589976322020521,0.942383583267561
OncoArray-500K-C-b37,5,TRUE,0.654856,376,51,73,500,384,0.589976322020521,0.943172849250197
Consortium-OncoArray_15047405_A-b37,5,TRUE,0.661960396039604,374,53,78,505,392,0.589976322020521,0.943962115232833
NeuroX_15036164_A-b37,5,TRUE,0.729077192982456,358,69,143,570,478,0.503157063930545,0.871744277821626
Mapping250K_Nsp.na32.annot-b37,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,5,TRUE,0.764257518796992,315,112,105,532,464,0.619573796369376,0.962115232833465
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,10,TRUE,0.86158,198,229,73,500,478,0.98973954222573,0.997632202052092
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,10,TRUE,0.768377118644068,306,121,45,472,418,0.528413575374901,0.980662983425414
HumanHap550-2v3_B-b37,10,TRUE,0.739358369098712,312,115,39,466,399,0.524072612470402,0.977900552486188
HumanHap550v3_A-b37,10,TRUE,0.739358369098712,312,115,39,466,399,0.524072612470402,0.977900552486188
Human610-Quadv1_B-b37,10,TRUE,0.713096069868996,337,90,31,458,379,0.389108129439621,0.932517758484609
human610-quadv1_h-b37,10,TRUE,0.713185589519651,337,90,31,458,379,0.389108129439621,0.932123125493291
HumanHap650Yv3_A-b37,10,TRUE,0.739467811158798,312,115,39,466,400,0.524072612470402,0.977900552486188
Human660W-Quad_v1_A-b37,10,TRUE,0.713804347826087,339,88,33,460,381,0.389108129439621,0.932912391475927
Human660W-Quad_v1_C-b37,10,TRUE,0.713995652173913,339,88,33,460,382,0.389108129439621,0.932123125493291
human660w-quad_v1_h-b37,10,TRUE,0.713995652173913,339,88,33,460,382,0.389108129439621,0.932123125493291
Human670-QuadCustom_v1_A-b37,10,TRUE,0.714215217391304,339,88,33,460,383,0.389108129439621,0.932517758484609
HumanOmniExpress-12v1_A-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,10,TRUE,0.746439236111111,355,72,149,576,498,0.490923441199684,0.868981846882399
humanomniexpressexome-8v1-0_a-b37,10,TRUE,0.746371527777778,355,72,149,576,498,0.490923441199684,0.867403314917127
HumanOmniExpressExome-8-v1-0-B-b37,10,TRUE,0.746246527777778,355,72,149,576,498,0.490923441199684,0.868192580899763
HumanOmniExpressExome-8v1-2_A-b37,10,TRUE,0.719240350877193,359,68,143,570,472,0.490923441199684,0.86069455406472
HumanOmniExpressExome-8-v1-2-B-b37,10,TRUE,0.7194,359,68,143,570,473,0.490923441199684,0.859510655090766
OmniExpressExome-8v1-1_A-b37,10,TRUE,0.728680140597539,358,69,142,569,479,0.503157063930545,0.872533543804262
OmniExpressExome-8v1-1_B-b37,10,TRUE,0.728585237258348,358,69,142,569,477,0.503157063930545,0.871744277821626
HumanOmniExpressExome-8-v1-1-C-b37,10,TRUE,0.728585237258348,358,69,142,569,477,0.503157063930545,0.871744277821626
InfiniumOmniExpressExome-8v1-3_A-b37,10,TRUE,0.723899824253076,358,69,142,569,470,0.411996842936069,0.870560378847672
InfiniumOmniExpressExome-8v1-4_A1-b37,10,TRUE,0.71988809946714,358,69,136,563,463,0.399763220205209,0.888713496448303
HumanOmni25Exome-8v1_A-b37,10,TRUE,0.850536098310292,296,131,224,651,609,0.5982636148382,0.950670876085241
HumanOmni2-5Exome-8-v1-1-A-b37,10,TRUE,0.843030864197531,297,130,221,648,604,0.589187056037885,0.948303078137332
InfiniumOmni2.5Exome-8v1-2_A-b37,10,TRUE,0.831448113207547,312,115,209,636,585,0.471586424625099,0.921073401736385
InfiniumOmni2-5Exome-8v1-3_A1-b37,10,TRUE,0.847295839753467,298,129,222,649,607,0.524467245461721,0.941988950276243
HumanOmniZhongHua-8v1_B-b37,10,TRUE,0.443719367588933,389,38,79,506,267,0.0686661404893449,0.669692186266772
humanomnizhonghua-8v1-1_a-b37,10,TRUE,0.384039682539683,392,35,77,504,213,0.668508287292818,0.783346487766377
HumanOmniZhongHua-8v1-2_A-b37,10,TRUE,0.357676706827309,398,29,71,498,198,0.668508287292818,0.77861089187056
InfiniumOmniZhongHua-8v1-3_A1-b37,10,TRUE,0.339524,401,26,73,500,186,0.668508287292818,0.775453827940016
InfiniumOmniZhongHua-8v1-3_A2-b37,10,TRUE,0.339524,401,26,73,500,186,0.668508287292818,0.775453827940016
Human1Mv1_C-b37,10,TRUE,0.739658798283262,312,115,39,466,400,0.524072612470402,0.977900552486188
Human1M-Duov3_B-b37,10,TRUE,0.712834061135371,337,90,31,458,379,0.389108129439621,0.932123125493291
Human1M-Duov3_C-b37,10,TRUE,0.713163755458515,337,90,31,458,378,0.389108129439621,0.941594317284925
human1m-duov3_h-b37,10,TRUE,0.713163755458515,337,90,31,458,378,0.389108129439621,0.941594317284925
HumanOmni1-Quad_v1-0_B-b37,10,TRUE,0.381080831408776,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1-Quad_v1-0_C-b37,10,TRUE,0.380863741339492,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1-Quad_v1-0_H-b37,10,TRUE,0.381018475750577,409,18,6,433,205,0.12904498816101,0.521704814522494
humanomni1-quad_v1-0-multi_h-b37,10,TRUE,0.381018475750577,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1S-8v1_H-b37,10,TRUE,0.658697986577181,363,64,20,447,350,0.36266771902131,0.90568271507498
Human1-2M-DuoCustom_v1_A-b37,10,TRUE,0.714021739130435,339,88,33,460,381,0.389108129439621,0.933307024467245
HumanOmni2.5-4v1_B-b37,10,TRUE,0.658818791946309,363,64,20,447,351,0.36266771902131,0.906077348066298
HumanOmni2.5-4v1_D-b37,10,TRUE,0.658818791946309,363,64,20,447,351,0.36266771902131,0.906077348066298
HumanOmni2.5-4v1_H-b37,10,TRUE,0.658608501118568,363,64,20,447,350,0.36266771902131,0.906077348066298
HumanOmni2.5-8v1_A-b37,10,TRUE,0.786580037664783,324,103,104,531,480,0.355169692186267,0.941199684293607
HumanOmni2-5-8-v1-0-D-b37,10,TRUE,0.786741996233522,324,103,104,531,480,0.355169692186267,0.940015785319653
HumanOmni25-8v1-1_A-b37,10,TRUE,0.772927619047619,333,94,98,525,466,0.355169692186267,0.938831886345698
HumanOmni2-5-8-v1-2-A-b37,10,TRUE,0.676726377952756,355,72,81,508,396,0.326361483820047,0.876874506708761
humanomni25m-8v1-1_b-b37,10,TRUE,0.772375238095238,333,94,98,525,466,0.355169692186267,0.938831886345698
HumanOmni2.5-8v1_C-b37,10,TRUE,0.786425612052731,324,103,104,531,480,0.355169692186267,0.942383583267561
HumanOmni2-5-8-v1-1-C-b37,10,TRUE,0.772375238095238,333,94,98,525,466,0.355169692186267,0.938831886345698
HumanOmni2.5S-8v1_B-b37,10,TRUE,0.448779816513761,405,22,9,436,244,0.0485398579321231,0.654696132596685
HumanOmni25-8v1-2_A1-b37,10,TRUE,0.676883858267717,355,72,81,508,396,0.326361483820047,0.876874506708761
InfiniumOmni2-5-8v1-3_A1-b37,10,TRUE,0.732550863723608,343,84,94,521,450,0.363062352012628,0.929360694554065
HumanOmni5-4v1_B-b37,10,TRUE,0.804682156133829,310,117,111,538,492,0.389502762430939,0.941594317284925
humanomni5-4v1_c-b37,10,TRUE,0.804682156133829,310,117,111,538,492,0.389502762430939,0.941594317284925
HumanOmni5-4-v1-0-D-b37,10,TRUE,0.804754646840149,310,117,111,538,492,0.389502762430939,0.941594317284925
HumanOmni5-4v1-1_A-b37,10,TRUE,0.741199233716475,338,89,95,522,443,0.335832675611681,0.89344909234412
InfiniumOmni5-4v1-2_A1-b37,10,TRUE,0.783168241965974,321,106,102,529,477,0.381610102604578,0.928966061562747
HumanOmni5Exome-4v1_A-b37,10,TRUE,0.867533733133433,274,153,240,667,626,0.623125493291239,0.945935280189424
HumanOmni5Exome-4v1-1_A-b37,10,TRUE,0.868871794871795,276,151,236,663,623,0.644830307813733,0.954617205998421
HumanOmni5Exome-4v1-2_A-b37,10,TRUE,0.832730650154799,304,123,219,646,591,0.567087608524073,0.90568271507498
InfiniumOmni5Exome-4v1-3_A1-b37,10,TRUE,0.857334355828221,280,147,225,652,612,0.554853985793212,0.964088397790055
HumanCytoSNP-12v1-0_D-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,10,TRUE,0.764533203125,342,85,85,512,452,0.207971586424625,0.857537490134175
HumanCore-12-v1-0-B-b37,10,TRUE,0.764533203125,342,85,85,512,452,0.207971586424625,0.857537490134175
humancore-24-v1-0-manifest-file-a-b37,10,TRUE,0.76545703125,343,84,85,512,451,0.207971586424625,0.856353591160221
InfiniumCore-24v1-1_A1-b37,10,TRUE,0.734228962818004,353,74,84,511,441,0.207971586424625,0.856748224151539
Immuno_BeadChip_11419691_B-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,10,TRUE,0.899863095238095,242,185,413,840,803,0.683109707971586,0.977111286503552
HumanExome-12v1_A-b37,10,TRUE,0.743237347294939,354,73,146,573,488,0.503157063930545,0.868192580899763
HumanExome-12v1-1_A-b37,10,TRUE,0.728931578947368,358,69,143,570,478,0.503157063930545,0.87292817679558
HumanExome-12v1-2_A-b37,10,TRUE,0.719071929824561,359,68,143,570,473,0.490923441199684,0.860299921073402
InfiniumExome-24v1-1_A1-b37,10,TRUE,0.711902482269504,360,67,137,564,458,0.399763220205209,0.888318863456985
HumanCoreExome-12v1-0_B-b37,10,TRUE,0.859159509202454,282,145,225,652,610,0.651144435674822,0.970402525651144
humancoreexome-12v1-0_c-b37,10,TRUE,0.859081288343558,282,145,225,652,609,0.651144435674822,0.970007892659826
HumanCoreExome-12-v1-0-D-b37,10,TRUE,0.859217791411043,282,145,225,652,609,0.651144435674822,0.969613259668508
humancoreexome-12v1-1_a-b37,10,TRUE,0.854140672782875,287,140,227,654,608,0.63930544593528,0.950276243093923
HumanCoreExome-12v1-1_B-b37,10,TRUE,0.854036697247706,287,140,227,654,608,0.63930544593528,0.950670876085241
HumanCoreExome-12-v1-1-C-b37,10,TRUE,0.854481651376147,287,140,227,654,609,0.63930544593528,0.950276243093923
HumanCoreExome-24v1-0_A-b37,10,TRUE,0.84498275862069,293,134,211,638,588,0.560378847671665,0.892265193370166
InfiniumCoreExome-24v1-1_A-b37,10,TRUE,0.847828660436137,291,136,215,642,596,0.560378847671665,0.905288082083662
InfiniumCoreExome-24v1-2_A1-b37,10,TRUE,0.855612557427259,290,137,226,653,611,0.539068666140489,0.941199684293607
Cardio-Metabo_Chip_11395247_A-b37,10,TRUE,0.64186563876652,327,100,27,454,344,0.616022099447514,0.911602209944751
cardio-metabo_chip_11395247_c-b37,10,TRUE,0.64186563876652,327,100,27,454,344,0.616022099447514,0.911602209944751
CVDSNP55v1_A-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,10,TRUE,0.823745980707395,306,121,195,622,566,0.552486187845304,0.887924230465667
PsychArray-B-b37,10,TRUE,0.823745980707395,306,121,195,622,566,0.552486187845304,0.887924230465667
InfiniumPsychArray-24v1-1_A1-b37,10,TRUE,0.825835725677831,308,119,200,627,573,0.461325966850829,0.877663772691397
InfiniumPsychArray-24v1-2_A1-b37,10,TRUE,0.848653312788906,293,134,222,649,606,0.539068666140489,0.936858721389108
InfiniumPsychArray-24v1-2_A2-b37,10,TRUE,0.848653312788906,293,134,222,649,606,0.539068666140489,0.936858721389108
PsychChip_15048346_B-b37,10,TRUE,0.854339449541284,287,140,227,654,608,0.63930544593528,0.949486977111286
PsychChip_v1-1_15073391_A1-b37,10,TRUE,0.864145675265554,277,150,232,659,620,0.642067876874507,0.960536700868193
GSAMD-24v1-0_20011747_A1-b37,10,TRUE,0.634328571428571,370,57,63,490,359,0.362273086029992,0.877269139700079
GSAMD-24v2-0_20024620_A1-b37,10,TRUE,0.958202816901408,140,287,638,1065,1046,0.867403314917127,0.991318074191002
GSA-24v1-0_A1-b37,10,TRUE,0.633511247443763,370,57,62,489,358,0.362273086029992,0.876874506708761
GSA-24v1-0_A2-b37,10,TRUE,0.633556237218814,370,57,62,489,358,0.362273086029992,0.876874506708761
GSA-24v1-0_A6-b37,10,TRUE,0.633783231083845,370,57,62,489,358,0.362273086029992,0.876874506708761
GSA-24v2-0_A1-b37,10,TRUE,0.932133673469388,208,219,553,980,949,0.803078137332281,0.985793212312549
GSCA-24v1-0_20010441_A1-b37,10,TRUE,0.634304081632653,370,57,63,490,359,0.362273086029992,0.876874506708761
OncoArray-500K_B-b37,10,TRUE,0.654594,376,51,73,500,385,0.589976322020521,0.943172849250197
OncoArray-500K-C-b37,10,TRUE,0.654594,376,51,73,500,385,0.589976322020521,0.943172849250197
Consortium-OncoArray_15047405_A-b37,10,TRUE,0.661893069306931,374,53,78,505,392,0.589976322020521,0.944356748224151
NeuroX_15036164_A-b37,10,TRUE,0.728989473684211,358,69,143,570,478,0.503157063930545,0.87292817679558
Mapping250K_Nsp.na32.annot-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,10,TRUE,0.764152255639098,315,112,105,532,464,0.619573796369376,0.962115232833465
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,20,TRUE,0.86086,198,229,73,500,476,0.980662983425414,0.988555643251776
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,20,TRUE,0.768006355932203,306,121,45,472,418,0.528413575374901,0.981057616416732
HumanHap550-2v3_B-b37,20,TRUE,0.739272532188841,312,115,39,466,399,0.524072612470402,0.977900552486188
HumanHap550v3_A-b37,20,TRUE,0.73937982832618,312,115,39,466,399,0.524072612470402,0.977900552486188
Human610-Quadv1_B-b37,20,TRUE,0.712779475982533,337,90,31,458,380,0.389108129439621,0.932912391475927
human610-quadv1_h-b37,20,TRUE,0.712984716157205,337,90,31,458,380,0.389108129439621,0.932123125493291
HumanHap650Yv3_A-b37,20,TRUE,0.739085836909871,312,115,39,466,399,0.524072612470402,0.97750591949487
Human660W-Quad_v1_A-b37,20,TRUE,0.713780434782609,339,88,33,460,382,0.389108129439621,0.932912391475927
Human660W-Quad_v1_C-b37,20,TRUE,0.714178260869565,339,88,33,460,382,0.389108129439621,0.930939226519337
human660w-quad_v1_h-b37,20,TRUE,0.714321739130435,339,88,33,460,382,0.389108129439621,0.931728492501973
Human670-QuadCustom_v1_A-b37,20,TRUE,0.713991304347826,339,88,33,460,382,0.389108129439621,0.934096290449882
HumanOmniExpress-12v1_A-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,20,TRUE,0.746178819444444,355,72,149,576,498,0.490923441199684,0.867403314917127
humanomniexpressexome-8v1-0_a-b37,20,TRUE,0.746178819444444,355,72,149,576,498,0.490923441199684,0.867403314917127
HumanOmniExpressExome-8-v1-0-B-b37,20,TRUE,0.746291666666667,355,72,149,576,498,0.490923441199684,0.867008681925809
HumanOmniExpressExome-8v1-2_A-b37,20,TRUE,0.719284210526316,359,68,143,570,471,0.490923441199684,0.862273086029992
HumanOmniExpressExome-8-v1-2-B-b37,20,TRUE,0.719284210526316,359,68,143,570,471,0.490923441199684,0.862273086029992
OmniExpressExome-8v1-1_A-b37,20,TRUE,0.728240773286468,358,69,142,569,476,0.503157063930545,0.871744277821626
OmniExpressExome-8v1-1_B-b37,20,TRUE,0.728240773286468,358,69,142,569,476,0.503157063930545,0.871744277821626
HumanOmniExpressExome-8-v1-1-C-b37,20,TRUE,0.728467486818981,358,69,142,569,477,0.503157063930545,0.871744277821626
InfiniumOmniExpressExome-8v1-3_A-b37,20,TRUE,0.723971880492091,358,69,142,569,470,0.411996842936069,0.870560378847672
InfiniumOmniExpressExome-8v1-4_A1-b37,20,TRUE,0.719895204262877,358,69,136,563,459,0.399763220205209,0.888713496448303
HumanOmni25Exome-8v1_A-b37,20,TRUE,0.850039938556068,296,131,224,651,608,0.5982636148382,0.950276243093923
HumanOmni2-5Exome-8-v1-1-A-b37,20,TRUE,0.842799382716049,297,130,221,648,604,0.589187056037885,0.949092344119968
InfiniumOmni2.5Exome-8v1-2_A-b37,20,TRUE,0.831268867924528,312,115,209,636,585,0.471586424625099,0.920678768745067
InfiniumOmni2-5Exome-8v1-3_A1-b37,20,TRUE,0.847241910631741,298,129,222,649,607,0.524467245461721,0.941988950276243
HumanOmniZhongHua-8v1_B-b37,20,TRUE,0.443579051383399,389,38,79,506,267,0.0686661404893449,0.669297553275454
humanomnizhonghua-8v1-1_a-b37,20,TRUE,0.384150793650794,392,35,77,504,213,0.668508287292818,0.783346487766377
HumanOmniZhongHua-8v1-2_A-b37,20,TRUE,0.357730923694779,398,29,71,498,198,0.668508287292818,0.77861089187056
InfiniumOmniZhongHua-8v1-3_A1-b37,20,TRUE,0.339476,401,26,73,500,186,0.668508287292818,0.775453827940016
InfiniumOmniZhongHua-8v1-3_A2-b37,20,TRUE,0.339476,401,26,73,500,186,0.668508287292818,0.775453827940016
Human1Mv1_C-b37,20,TRUE,0.739227467811159,312,115,39,466,400,0.524072612470402,0.977900552486188
Human1M-Duov3_B-b37,20,TRUE,0.713248908296943,337,90,31,458,381,0.389108129439621,0.931728492501973
Human1M-Duov3_C-b37,20,TRUE,0.712814410480349,337,90,31,458,379,0.389108129439621,0.932123125493291
human1m-duov3_h-b37,20,TRUE,0.712849344978166,337,90,31,458,380,0.389108129439621,0.932517758484609
HumanOmni1-Quad_v1-0_B-b37,20,TRUE,0.380951501154734,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1-Quad_v1-0_C-b37,20,TRUE,0.380951501154734,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1-Quad_v1-0_H-b37,20,TRUE,0.38091454965358,409,18,6,433,205,0.12904498816101,0.521704814522494
humanomni1-quad_v1-0-multi_h-b37,20,TRUE,0.38091454965358,409,18,6,433,205,0.12904498816101,0.521704814522494
HumanOmni1S-8v1_H-b37,20,TRUE,0.658630872483221,363,64,20,447,350,0.36266771902131,0.906077348066298
Human1-2M-DuoCustom_v1_A-b37,20,TRUE,0.71364347826087,339,88,33,460,382,0.389108129439621,0.932912391475927
HumanOmni2.5-4v1_B-b37,20,TRUE,0.658697986577181,363,64,20,447,350,0.36266771902131,0.906077348066298
HumanOmni2.5-4v1_D-b37,20,TRUE,0.658536912751678,363,64,20,447,350,0.36266771902131,0.906077348066298
HumanOmni2.5-4v1_H-b37,20,TRUE,0.658031319910515,363,64,20,447,350,0.36266771902131,0.906866614048935
HumanOmni2.5-8v1_A-b37,20,TRUE,0.78613747645951,324,103,104,531,480,0.355169692186267,0.942383583267561
HumanOmni2-5-8-v1-0-D-b37,20,TRUE,0.786177024482109,324,103,104,531,480,0.355169692186267,0.943962115232833
HumanOmni25-8v1-1_A-b37,20,TRUE,0.772297142857143,333,94,98,525,465,0.355169692186267,0.937253354380426
HumanOmni2-5-8-v1-2-A-b37,20,TRUE,0.676692913385827,355,72,81,508,398,0.326361483820047,0.877269139700079
humanomni25m-8v1-1_b-b37,20,TRUE,0.772270476190476,333,94,98,525,467,0.355169692186267,0.937253354380426
HumanOmni2.5-8v1_C-b37,20,TRUE,0.786318267419962,324,103,104,531,480,0.355169692186267,0.941199684293607
HumanOmni2-5-8-v1-1-C-b37,20,TRUE,0.772472380952381,333,94,98,525,466,0.355169692186267,0.937647987371744
HumanOmni2.5S-8v1_B-b37,20,TRUE,0.448327981651376,405,22,9,436,244,0.0485398579321231,0.655090765588003
HumanOmni25-8v1-2_A1-b37,20,TRUE,0.676490157480315,355,72,81,508,396,0.326361483820047,0.876479873717443
InfiniumOmni2-5-8v1-3_A1-b37,20,TRUE,0.732122840690979,343,84,94,521,451,0.363062352012628,0.928966061562747
HumanOmni5-4v1_B-b37,20,TRUE,0.805171003717472,310,117,111,538,492,0.389502762430939,0.941594317284925
humanomni5-4v1_c-b37,20,TRUE,0.804855018587361,310,117,111,538,492,0.389502762430939,0.941199684293607
HumanOmni5-4-v1-0-D-b37,20,TRUE,0.804864312267658,310,117,111,538,491,0.389502762430939,0.941199684293607
HumanOmni5-4v1-1_A-b37,20,TRUE,0.740818007662835,338,89,95,522,442,0.335832675611681,0.893054459352802
InfiniumOmni5-4v1-2_A1-b37,20,TRUE,0.78304347826087,321,106,102,529,477,0.381610102604578,0.930939226519337
HumanOmni5Exome-4v1_A-b37,20,TRUE,0.867634182908546,274,153,240,667,627,0.623125493291239,0.945935280189424
HumanOmni5Exome-4v1-1_A-b37,20,TRUE,0.868760180995475,276,151,236,663,625,0.644830307813733,0.95501183898974
HumanOmni5Exome-4v1-2_A-b37,20,TRUE,0.832691950464396,304,123,219,646,591,0.567087608524073,0.905288082083662
InfiniumOmni5Exome-4v1-3_A1-b37,20,TRUE,0.856976993865031,280,147,225,652,612,0.554853985793212,0.965272296764009
HumanCytoSNP-12v1-0_D-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
